J827110002,1070110,55,62020123,AB5000,,783,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,60,62020123,AJD000,,1603,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,65,62020123,AMG000,,700,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,59,62020123,AH8000,,2037,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,69,62020123,AWF000,,401,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,68,62020123,APB100,,680,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,63,62020123,AM0000,,991,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,64,62020123,AM9000,,983,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,62,62020123,ALA000,,1583,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,57,62020123,ACC000,,985,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,377,63100323,AFX000,,3738,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,378,63100323,AH5000,,1580,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,379,63100323,AKQ000,,2900,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,279,62050423,AGC000,,3800,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,283,62050423,AP9000,,5041,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,278,62050423,AA9000,,2300,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,280,62050423,AHE000,,1834,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,281,62050423,AM0000,,2500,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,284,62050423,AQ9000,,2900,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,285,62050423,AT5000,,1617,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,282,62050423,AM2000,,3000,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,343,62100023,APB100,,1434,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,307,62100023,AGA000,,1617,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,352,62100023,AV4000,,3450,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,341,62100023,AP6000,,2326,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,323,62100023,AKQ000,,8513,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,287,62100023,A86000,,4685,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,340,62100023,AP2000,,2689,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,332,62100023,AMC000,,240,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,302,62100023,AEP000,,1776,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,289,62100023,AA9000,,389,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,317,62100023,AJR000,,2494,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,306,62100023,AG3000,,9620,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,329,62100023,AM2000,,7442,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,316,62100023,AJD000,,694,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,347,62100023,ASA000,,4492,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,374,63100123,AWA000,,2100,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,370,63100123,AP6000,,15,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,366,63100123,AL5000,,5250,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,363,63100123,AGC000,,2061,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,360,63100123,A4Q000,,35,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,365,63100123,AKH000,,369,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,369,63100123,ANB000,,199,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,368,63100123,AMG000,,149,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,372,63100123,ARH000,,118,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,367,63100123,AM0000,,2989,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,361,63100123,AC7100,,61,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,371,63100123,AQ7000,,1831,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,362,63100123,ACC000,,112,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,364,63100123,AJW000,,1200,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,373,63100123,AV9000,,290,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,376,63100223,ASL000,,392,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,375,63100223,AE0000,,300,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,381,63200423,AF9000,,2100,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,382,63200423,AH7000,,3700,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,383,63200423,ARH000,,87,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,387,63200623,AE0000,,1492,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,401,63200623,AT8000,,2000,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,389,63200623,AF6000,,3668,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,397,63200623,AM2000,,990,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,391,63200623,AGF000,,2010,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,392,63200623,AGR000,,590,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,399,63200623,AN6000,,874,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,390,63200623,AFT000,,3042,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,385,63200623,AB5000,,1173,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,400,63200623,AQ9000,,82,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,398,63200623,AM5000,,155,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,402,63200623,ATU000,,204,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,403,63200623,AV8000,,188,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,388,63200623,AEP000,,399,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,394,63200623,AKH000,,1008,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,384,63200623,A4Q000,,145,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,393,63200623,AH7000,,2771,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,396,63200623,ALA000,,2000,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,404,63200623,AV9000,,840,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,395,63200623,AKW000,,629,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,386,63200623,ACC000,,2160,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,405,64100113,ABZ000,,2625,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,380,63100423,AM2000,,398,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,66,62020123,AMT000,,1336,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,58,62020123,AGF000,,105,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,67,62020123,AN3000,,1401,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,56,62020123,ABZ000,,1675,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,61,62020123,AKD000,,1400,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,54,62020123,A8N000,,1274,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,220,62030223,AGC000,,600,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,252,62030223,AP0000,,200,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,217,62030223,AFX000,,380,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,237,62030223,ALA000,,2469,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,266,62030223,AV5000,,3640,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,290,62100023,AB5000,,8758,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,291,62100023,ABZ000,,2542,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,344,62100023,APC000,,6936,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,331,62100023,AM5000,,587,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,345,62100023,AQ7000,,3923,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,293,62100023,AC5000,,2847,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,321,62100023,AKH000,,236,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,353,62100023,AV5000,,2022,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,342,62100023,AP8000,,3257,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,308,62100023,AGC000,,10282,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,309,62100023,AGF000,,1202,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,295,62100023,ACD000,,3655,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,339,62100023,AP0000,,2512,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,312,62100023,AH3000,,956,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,301,62100023,AEF000,,440,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,328,62100023,AM0000,,3976,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,320,62100023,AKD000,,1616,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,330,62100023,AM3000,,5681,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,327,62100023,ALJ000,,704,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,326,62100023,ALB000,,2998,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,325,62100023,ALA000,,5864,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,310,62100023,AGK000,,479,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,334,62100023,AMT000,,3557,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,303,62100023,AF9000,,288,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,335,62100023,AN1000,,4217,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,314,62100023,AH8000,,1997,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,336,62100023,AN3000,,1771,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,304,62100023,AFT000,,10563,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,355,62100023,AVE000,,488,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,318,62100023,AJW000,,3832,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,358,62100023,AWF000,,1176,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,315,62100023,AHE000,,8537,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,324,62100023,AKW000,,8433,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,311,62100023,AGR000,,5620,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,296,62100023,ACE000,,3603,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,297,62100023,ACK000,,2479,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,288,62100023,A8N000,,1946,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,299,62100023,AE0000,,6356,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,337,62100023,AN6000,,2018,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,294,62100023,ACC000,,867,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,292,62100023,AC1000,,1165,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,356,62100023,AW9000,,2365,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,348,62100023,AT3000,,557,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,322,62100023,AKM000,,472,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,359,62100023,AWH000,,3260,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,357,62100023,AWA000,,298,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,346,62100023,ARN000,,4229,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,305,62100023,AFX000,,11189,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,338,62100023,ANB000,,3225,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,319,62100023,AK9000,,4839,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,298,62100023,ACN000,,3656,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,354,62100023,AV9000,,25,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,300,62100023,AEC000,,3608,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,333,62100023,AMG000,,3203,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,350,62100023,ATU000,,1675,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,286,62100023,A4Q000,,4025,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,313,62100023,AH5000,,596,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,349,62100023,AT8000,,2182,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,351,62100023,AV2000,,2057,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,219,62030223,AGA000,,2950,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,204,62030223,ABZ000,,400,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,245,62030223,AMM000,,1039,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,249,62030223,AN5000,,2333,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,241,62030223,AM2000,,1756,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,254,62030223,APB000,,618,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,213,62030223,AEA000,,882,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,205,62030223,AC5000,,700,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,207,62030223,ACK000,,670,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,223,62030223,AGR000,,3340,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,209,62030223,ACN000,,11352,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,211,62030223,AE0000,,4947,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,210,62030223,ADB000,,7853,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
J827110002,1070110,216,62030223,AFT000,,7060,沖轉組發/行銷推廣費應付費用,,,,,J827110002,1070110,P,,NTD,,
